sale_id,product_id,sale_date,quantity,price
2614,182,2024-04-18,5,66.22
2615,145,2024-04-18,7,40.32
2616,135,2024-04-18,6,63.71
2617,130,2024-04-19,6,59.67
2618,188,2024-04-19,7,42.45
2619,130,2024-04-19,6,34.13
2620,178,2024-04-19,5,43.67
2621,106,2024-04-19,5,59.52
2622,167,2024-04-19,9,45.67
2623,180,2024-04-19,8,30.04
2624,107,2024-04-19,4,77.29
2625,152,2024-04-19,4,55.49
2626,114,2024-04-19,5,11.43
2627,173,2024-04-19,3,39.99
2628,115,2024-04-19,8,89.07
2629,121,2024-04-19,7,76.75
2630,135,2024-04-19,5,35.71
2631,166,2024-04-19,3,94.13
2632,191,2024-04-19,5,12.28
2633,102,2024-04-19,3,96.32
2634,135,2024-04-19,5,28.34
2635,182,2024-04-19,1,5.86
2636,178,2024-04-19,6,46.21
2637,120,2024-04-19,4,39.1
2638,182,2024-04-19,4,56.21
2639,110,2024-04-19,8,80.69
2640,125,2024-04-19,2,85.03
2641,166,2024-04-20,4,43.12
2642,125,2024-04-20,2,45.84
2643,154,2024-04-20,1,19.08
2644,133,2024-04-20,3,9.52
2645,136,2024-04-20,8,65.92
2646,195,2024-04-20,6,11.12
2647,114,2024-04-20,7,74.71
2648,165,2024-04-20,2,56.21
2649,180,2024-04-20,6,23.87
2650,154,2024-04-20,8,56.25
2651,152,2024-04-20,8,22.38
2652,103,2024-04-20,4,46.68
2653,199,2024-04-20,6,80.96
2654,141,2024-04-20,5,48.88
2655,106,2024-04-20,9,19.13
2656,125,2024-04-20,8,73.76
2657,113,2024-04-20,2,22.74
2658,198,2024-04-20,7,75.16
2659,108,2024-04-20,7,50.54
2660,121,2024-04-20,1,48.11
2661,198,2024-04-20,1,85.89
2662,168,2024-04-20,4,72.32
2663,125,2024-04-20,5,8.13
2664,179,2024-04-20,4,33.14
2665,168,2024-04-21,7,87.74
2666,145,2024-04-21,3,6.74
2667,160,2024-04-21,7,56.8
2668,112,2024-04-21,8,74.14
2669,132,2024-04-21,6,64.08
2670,196,2024-04-21,6,77.25
2671,192,2024-04-21,8,73.94
2672,113,2024-04-21,8,70.74
2673,131,2024-04-21,7,83.05
2674,178,2024-04-21,6,66.34
2675,120,2024-04-21,6,43.23
2676,118,2024-04-21,6,49.83
2677,193,2024-04-21,8,73.09
2678,160,2024-04-21,1,88.25
2679,163,2024-04-21,5,30.86
2680,106,2024-04-21,3,37.5
2681,132,2024-04-21,8,93.42
2682,193,2024-04-21,6,59.96
2683,143,2024-04-21,2,22.0
2684,102,2024-04-21,7,68.05
2685,160,2024-04-21,7,99.12
2686,123,2024-04-21,5,83.23
2687,183,2024-04-21,8,75.85
2688,131,2024-04-21,5,24.76
2689,105,2024-04-22,1,88.23
2690,183,2024-04-22,9,54.95
2691,134,2024-04-22,4,89.48
2692,110,2024-04-22,2,36.33
2693,189,2024-04-22,4,10.89
2694,102,2024-04-22,9,50.22
2695,111,2024-04-22,2,30.63
2696,150,2024-04-22,4,72.95
2697,131,2024-04-22,2,95.93
2698,156,2024-04-22,5,70.64
2699,179,2024-04-22,3,89.26
2700,173,2024-04-22,2,48.04
2701,187,2024-04-22,9,78.31
2702,183,2024-04-22,5,85.09
2703,109,2024-04-22,5,72.53
2704,199,2024-04-22,1,53.24
2705,121,2024-04-22,6,64.46
2706,173,2024-04-22,7,71.55
2707,128,2024-04-22,1,29.04
2708,162,2024-04-22,9,81.91
2709,107,2024-04-22,8,95.28
2710,180,2024-04-22,8,49.2
2711,116,2024-04-22,7,71.6
2712,197,2024-04-22,5,75.02
2713,104,2024-04-23,3,67.91
2714,104,2024-04-23,9,56.98
2715,140,2024-04-23,7,88.76
2716,117,2024-04-23,8,47.65
2717,152,2024-04-23,6,10.8
2718,193,2024-04-23,5,85.23
2719,152,2024-04-23,8,69.03
2720,136,2024-04-23,3,85.68
2721,138,2024-04-23,7,18.16
2722,150,2024-04-23,2,7.92
2723,163,2024-04-23,3,93.77
2724,163,2024-04-23,2,19.03
2725,162,2024-04-23,5,81.92
2726,199,2024-04-23,7,83.2
2727,107,2024-04-23,1,72.33
2728,127,2024-04-23,9,17.47
2729,192,2024-04-23,1,68.4
2730,186,2024-04-23,1,89.46
2731,114,2024-04-23,8,45.43
2732,171,2024-04-23,6,44.28
2733,186,2024-04-23,6,47.07
2734,105,2024-04-23,9,12.82
2735,155,2024-04-23,4,89.74
2736,102,2024-04-23,8,87.57
2737,162,2024-04-24,4,99.8
2738,191,2024-04-24,2,60.59
2739,121,2024-04-24,8,76.36
2740,179,2024-04-24,7,24.25
2741,121,2024-04-24,4,68.42
2742,110,2024-04-24,9,66.72
2743,187,2024-04-24,9,90.61
2744,158,2024-04-24,8,83.93
2745,139,2024-04-24,1,94.15
2746,105,2024-04-24,7,87.54
2747,165,2024-04-24,5,87.53
2748,113,2024-04-24,7,11.05
2749,185,2024-04-24,9,85.37
2750,190,2024-04-24,2,62.71
2751,185,2024-04-24,4,41.14
2752,153,2024-04-24,4,10.37
2753,182,2024-04-24,2,69.38
2754,145,2024-04-24,3,36.18
2755,132,2024-04-24,8,49.44
2756,136,2024-04-24,9,69.76
2757,181,2024-04-24,6,91.62
2758,199,2024-04-24,2,83.42
2759,160,2024-04-24,2,47.81
2760,111,2024-04-24,7,41.84
2761,163,2024-04-25,8,27.78
2762,121,2024-04-25,8,40.38
2763,152,2024-04-25,6,15.55
2764,155,2024-04-25,8,97.26
2765,126,2024-04-25,1,59.52
2766,168,2024-04-25,9,17.14
2767,134,2024-04-25,1,38.52
2768,152,2024-04-25,3,56.97
2769,182,2024-04-25,9,55.62
2770,199,2024-04-25,5,8.37
2771,193,2024-04-25,9,95.33
2772,152,2024-04-25,9,31.16
2773,129,2024-04-25,6,6.54
2774,138,2024-04-25,1,12.26
2775,142,2024-04-25,7,60.12
2776,121,2024-04-25,6,18.09
2777,142,2024-04-25,9,8.96
2778,113,2024-04-25,7,41.06
2779,164,2024-04-25,4,64.16
2780,117,2024-04-25,7,15.62
2781,109,2024-04-25,2,34.77
2782,141,2024-04-25,6,44.69
2783,101,2024-04-25,6,20.15
2784,102,2024-04-25,2,53.08
2785,160,2024-04-26,4,13.1
2786,148,2024-04-26,8,9.42
2787,129,2024-04-26,8,54.38
2788,197,2024-04-26,8,28.55
2789,110,2024-04-26,8,14.06
2790,158,2024-04-26,1,45.27
2791,160,2024-04-26,2,91.94
2792,121,2024-04-26,4,73.8
2793,128,2024-04-26,9,82.48
2794,175,2024-04-26,3,87.83
2795,134,2024-04-26,6,97.4
2796,108,2024-04-26,7,77.51
2797,159,2024-04-26,8,62.8
2798,186,2024-04-26,7,39.72
2799,172,2024-04-26,3,22.26
2800,149,2024-04-26,6,70.23
2801,179,2024-04-26,5,99.52
2802,117,2024-04-26,4,49.4
2803,160,2024-04-26,1,73.75
2804,187,2024-04-26,7,52.03
2805,188,2024-04-26,8,46.03
2806,145,2024-04-26,2,43.98
2807,183,2024-04-26,7,52.94
2808,169,2024-04-26,6,39.86
2809,132,2024-04-27,5,76.13
2810,144,2024-04-27,4,88.06
2811,165,2024-04-27,2,88.87
2812,187,2024-04-27,6,26.63
2813,108,2024-04-27,5,90.11
2814,177,2024-04-27,2,37.45
2815,172,2024-04-27,7,34.38
2816,187,2024-04-27,6,74.04
2817,143,2024-04-27,9,33.95
2818,101,2024-04-27,5,10.03
2819,151,2024-04-27,9,40.49
2820,124,2024-04-27,9,73.54
2821,199,2024-04-27,1,36.06
2822,124,2024-04-27,5,64.81
2823,117,2024-04-27,9,67.71
2824,105,2024-04-27,7,74.7
2825,120,2024-04-27,6,90.23
2826,121,2024-04-27,6,46.09
2827,158,2024-04-27,7,20.81
2828,131,2024-04-27,1,35.3
2829,200,2024-04-27,4,46.06
2830,111,2024-04-27,1,72.82
2831,152,2024-04-27,6,6.25
2832,115,2024-04-27,4,35.0
2833,183,2024-04-28,1,79.09
2834,107,2024-04-28,9,68.73
2835,128,2024-04-28,4,74.52
2836,151,2024-04-28,6,82.12
2837,158,2024-04-28,7,79.41
2838,105,2024-04-28,8,69.81
2839,105,2024-04-28,9,46.77
2840,194,2024-04-28,9,98.44
2841,196,2024-04-28,8,59.06
2842,108,2024-04-28,3,24.26
2843,164,2024-04-28,2,32.82
2844,110,2024-04-28,5,70.89
2845,138,2024-04-28,1,92.85
2846,196,2024-04-28,3,21.98
2847,192,2024-04-28,1,12.82
2848,181,2024-04-28,3,88.75
2849,195,2024-04-28,4,91.95
2850,108,2024-04-28,7,31.26
2851,125,2024-04-28,5,40.84
2852,173,2024-04-28,5,67.72
2853,166,2024-04-28,1,36.34
2854,179,2024-04-28,8,88.33
2855,150,2024-04-28,4,15.22
2856,167,2024-04-28,5,8.61
2857,149,2024-04-29,2,24.81
2858,136,2024-04-29,1,32.18
2859,168,2024-04-29,9,15.73
2860,178,2024-04-29,2,11.24
2861,141,2024-04-29,6,76.78
2862,189,2024-04-29,1,20.61
2863,162,2024-04-29,1,91.82
2864,110,2024-04-29,9,39.96
2865,121,2024-04-29,4,68.71
2866,136,2024-04-29,9,26.41
2867,112,2024-04-29,5,27.83
2868,191,2024-04-29,7,59.6
2869,102,2024-04-29,1,58.26
2870,113,2024-04-29,6,78.03
2871,153,2024-04-29,8,76.99
2872,132,2024-04-29,1,68.72
2873,195,2024-04-29,9,47.67
2874,116,2024-04-29,3,89.61
2875,132,2024-04-29,1,64.14
2876,132,2024-04-29,1,99.07
2877,198,2024-04-29,6,82.84
2878,111,2024-04-29,6,9.21
2879,110,2024-04-29,1,35.46
2880,115,2024-04-29,3,59.33
2881,117,2024-04-30,7,73.54
2882,140,2024-04-30,3,57.28
2883,118,2024-04-30,3,79.68
2884,155,2024-04-30,3,31.85
2885,173,2024-04-30,7,22.47
2886,125,2024-04-30,4,10.12
2887,159,2024-04-30,4,59.46
2888,178,2024-04-30,3,70.42
2889,189,2024-04-30,9,35.98
2890,122,2024-04-30,2,63.29
2891,130,2024-04-30,4,9.95
2892,184,2024-04-30,8,14.43
2893,185,2024-04-30,6,71.67
2894,144,2024-04-30,7,39.97
2895,132,2024-04-30,7,68.78
2896,151,2024-04-30,2,84.01
2897,146,2024-04-30,4,86.0
2898,121,2024-04-30,6,21.36
2899,199,2024-04-30,3,51.2
2900,132,2024-04-30,9,74.72
2901,194,2024-04-30,4,78.53
2902,139,2024-04-30,2,79.54
2903,112,2024-04-30,6,26.68
2904,147,2024-04-30,1,23.29
2905,118,2024-05-01,6,61.05
2906,121,2024-05-01,1,75.4
2907,113,2024-05-01,8,35.32
2908,121,2024-05-01,5,14.95
2909,108,2024-05-01,6,73.09
2910,146,2024-05-01,2,33.47
2911,107,2024-05-01,2,20.8
2912,123,2024-05-01,9,19.03
2913,196,2024-05-01,3,34.92
2914,175,2024-05-01,6,61.3
2915,186,2024-05-01,5,39.05
2916,122,2024-05-01,4,6.96
2917,189,2024-05-01,2,14.21
2918,122,2024-05-01,8,32.6
2919,192,2024-05-01,7,67.67
2920,129,2024-05-01,2,14.36
2921,113,2024-05-01,6,58.26
2922,182,2024-05-01,8,16.39
2923,102,2024-05-01,7,25.1
2924,129,2024-05-01,1,21.36
2925,185,2024-05-01,5,11.39
2926,179,2024-05-01,2,68.78
2927,152,2024-05-01,6,49.02
2928,127,2024-05-01,7,83.95
2929,150,2024-05-02,7,14.39
2930,195,2024-05-02,3,18.75
2931,179,2024-05-02,7,34.11
2932,123,2024-05-02,5,77.76
2933,188,2024-05-02,8,34.05
2934,144,2024-05-02,8,43.8
2935,177,2024-05-02,7,33.65
2936,122,2024-05-02,6,12.62
2937,143,2024-05-02,2,94.25
2938,137,2024-05-02,6,57.11
2939,161,2024-05-02,9,79.84
2940,197,2024-05-02,2,67.54
2941,156,2024-05-02,1,53.85
2942,103,2024-05-02,5,13.52
2943,163,2024-05-02,6,66.06
2944,119,2024-05-02,3,19.76
2945,123,2024-05-02,8,44.37
2946,129,2024-05-02,7,64.77
2947,130,2024-05-02,2,79.31
2948,139,2024-05-02,7,70.08
2949,125,2024-05-02,1,68.8
2950,108,2024-05-02,9,19.16
2951,158,2024-05-02,7,37.88
2952,116,2024-05-02,6,9.08
2953,172,2024-05-03,2,73.35
2954,101,2024-05-03,3,95.5
2955,105,2024-05-03,1,30.09
2956,103,2024-05-03,5,13.33
2957,165,2024-05-03,9,50.18
2958,104,2024-05-03,6,86.39
2959,199,2024-05-03,5,57.44
2960,196,2024-05-03,3,9.44
2961,164,2024-05-03,5,97.56
2962,198,2024-05-03,8,83.72
2963,189,2024-05-03,2,17.5
2964,110,2024-05-03,5,92.57
2965,121,2024-05-03,6,47.82
2966,146,2024-05-03,8,40.33
2967,191,2024-05-03,8,48.8
2968,127,2024-05-03,5,84.28
2969,166,2024-05-03,9,67.65
2970,141,2024-05-03,4,10.63
2971,113,2024-05-03,9,95.97
2972,109,2024-05-03,7,19.04
2973,136,2024-05-03,6,75.83
2974,186,2024-05-03,4,65.43
2975,190,2024-05-03,2,22.82
2976,158,2024-05-03,8,21.22
2977,154,2024-05-04,6,87.68
2978,112,2024-05-04,3,44.87
2979,181,2024-05-04,7,67.18
2980,178,2024-05-04,7,52.89
2981,114,2024-05-04,6,74.1
2982,134,2024-05-04,2,50.53
2983,153,2024-05-04,8,32.3
2984,120,2024-05-04,1,39.52
2985,175,2024-05-04,1,86.61
2986,116,2024-05-04,6,49.46
2987,195,2024-05-04,5,25.28
2988,170,2024-05-04,9,93.79
2989,156,2024-05-04,7,80.68
2990,183,2024-05-04,2,10.29
2991,158,2024-05-04,7,99.9
2992,104,2024-05-04,3,71.02
2993,104,2024-05-04,1,20.23
2994,120,2024-05-04,8,27.53
2995,110,2024-05-04,3,70.78
2996,124,2024-05-04,8,79.08
2997,199,2024-05-04,7,27.71
2998,126,2024-05-04,2,29.41
2999,137,2024-05-04,1,34.18
3000,185,2024-05-04,7,61.81
3001,154,2024-05-05,1,21.32
3002,121,2024-05-05,6,14.9
3003,174,2024-05-05,8,69.49
3004,138,2024-05-05,7,79.01
3005,146,2024-05-05,4,52.59
3006,104,2024-05-05,1,39.56
3007,160,2024-05-05,1,46.04
3008,157,2024-05-05,4,41.9
3009,145,2024-05-05,5,96.2
3010,120,2024-05-05,7,77.97
3011,117,2024-05-05,4,24.77
3012,171,2024-05-05,1,41.5
3013,104,2024-05-05,7,56.68
3014,193,2024-05-05,2,63.23
3015,114,2024-05-05,2,49.48
3016,103,2024-05-05,8,81.96
3017,188,2024-05-05,5,77.92
3018,180,2024-05-05,2,52.99
3019,158,2024-05-05,5,86.17
3020,155,2024-05-05,8,76.35
3021,104,2024-05-05,6,78.97
3022,124,2024-05-05,3,95.86
3023,134,2024-05-05,8,30.31
3024,130,2024-05-05,9,30.43
3025,182,2024-05-06,5,89.45
3026,119,2024-05-06,2,78.36
3027,131,2024-05-06,2,93.02
3028,160,2024-05-06,7,11.0
3029,160,2024-05-06,1,64.64
3030,119,2024-05-06,2,18.74
3031,149,2024-05-06,4,52.87
3032,163,2024-05-06,1,19.8
3033,183,2024-05-06,4,17.17
3034,122,2024-05-06,5,6.16
3035,124,2024-05-06,9,64.87
3036,176,2024-05-06,1,39.11
3037,130,2024-05-06,5,14.99
3038,158,2024-05-06,2,35.67
3039,131,2024-05-06,9,21.05
3040,200,2024-05-06,6,94.46
3041,164,2024-05-06,2,35.4
3042,119,2024-05-06,3,36.73
3043,148,2024-05-06,8,84.79
3044,145,2024-05-06,1,66.54
3045,200,2024-05-06,3,72.47
3046,194,2024-05-06,1,65.42
3047,155,2024-05-06,8,94.89
3048,155,2024-05-06,1,24.67
3049,197,2024-05-07,5,98.96
3050,118,2024-05-07,4,83.94
3051,163,2024-05-07,7,60.95
3052,192,2024-05-07,5,67.93
3053,147,2024-05-07,8,66.64
3054,175,2024-05-07,1,10.55
3055,157,2024-05-07,5,25.71
3056,145,2024-05-07,4,96.34
3057,133,2024-05-07,3,55.76
3058,117,2024-05-07,5,40.94
3059,170,2024-05-07,3,77.39
3060,104,2024-05-07,8,54.83
3061,120,2024-05-07,3,6.25
3062,147,2024-05-07,1,74.94
3063,191,2024-05-07,9,74.56
3064,115,2024-05-07,9,20.69
3065,170,2024-05-07,6,95.88
3066,147,2024-05-07,1,26.27
3067,178,2024-05-07,8,48.49
3068,175,2024-05-07,2,15.9
3069,109,2024-05-07,9,62.31
3070,190,2024-05-07,8,40.67
3071,116,2024-05-07,3,38.55
3072,169,2024-05-07,5,83.56
3073,161,2024-05-08,9,5.91
3074,110,2024-05-08,1,80.8
3075,150,2024-05-08,9,59.29
3076,103,2024-05-08,4,98.68
3077,177,2024-05-08,4,61.0
3078,194,2024-05-08,4,10.26
3079,170,2024-05-08,9,9.81
3080,181,2024-05-08,6,88.9
3081,151,2024-05-08,8,84.92
3082,119,2024-05-08,4,37.86
3083,142,2024-05-08,3,63.71
3084,135,2024-05-08,1,51.51
3085,146,2024-05-08,7,96.88
3086,126,2024-05-08,4,95.25
3087,169,2024-05-08,8,98.46
3088,193,2024-05-08,3,87.31
3089,164,2024-05-08,1,91.41
3090,137,2024-05-08,5,25.64
3091,184,2024-05-08,2,83.95
3092,149,2024-05-08,3,72.34
3093,121,2024-05-08,6,96.46
3094,174,2024-05-08,3,59.27
3095,164,2024-05-08,3,13.09
3096,105,2024-05-08,6,61.75
3097,200,2024-05-09,5,70.23
3098,170,2024-05-09,9,25.93
3099,190,2024-05-09,1,42.44
3100,104,2024-05-09,3,61.86
3101,139,2024-05-09,3,40.54
3102,135,2024-05-09,6,40.62
3103,101,2024-05-09,8,17.64
3104,124,2024-05-09,3,94.37
3105,157,2024-05-09,3,76.3
3106,200,2024-05-09,6,5.12
3107,170,2024-05-09,8,77.73
3108,141,2024-05-09,6,75.28
3109,154,2024-05-09,3,5.92
3110,146,2024-05-09,4,40.11
3111,160,2024-05-09,1,62.64
3112,160,2024-05-09,8,48.01
3113,157,2024-05-09,4,78.91
3114,131,2024-05-09,6,45.42
3115,184,2024-05-09,3,19.62
3116,124,2024-05-09,6,97.76
3117,189,2024-05-09,9,27.99
3118,136,2024-05-09,9,73.18
3119,185,2024-05-09,3,18.6
3120,130,2024-05-09,3,36.26
3121,124,2024-05-10,4,46.99
3122,130,2024-05-10,7,23.26
3123,186,2024-05-10,3,47.75
3124,192,2024-05-10,8,19.93
3125,107,2024-05-10,8,58.11
3126,135,2024-05-10,6,68.05
3127,155,2024-05-10,4,10.93
3128,192,2024-05-10,5,87.76
3129,114,2024-05-10,2,22.59
3130,110,2024-05-10,6,26.41
3131,180,2024-05-10,3,67.83
3132,116,2024-05-10,6,49.53
3133,154,2024-05-10,5,52.44
3134,195,2024-05-10,2,17.17
3135,189,2024-05-10,5,81.54
3136,177,2024-05-10,5,63.62
3137,170,2024-05-10,9,17.86
3138,144,2024-05-10,8,40.53
3139,173,2024-05-10,7,81.99
3140,145,2024-05-10,3,58.99
3141,200,2024-05-10,4,15.32
3142,156,2024-05-10,6,40.41
3143,184,2024-05-10,3,28.06
3144,182,2024-05-10,9,54.16
3145,157,2024-05-11,8,85.12
3146,121,2024-05-11,6,46.45
3147,168,2024-05-11,4,46.17
3148,150,2024-05-11,7,91.01
3149,133,2024-05-11,3,59.74
3150,191,2024-05-11,8,58.79
3151,107,2024-05-11,1,29.88
3152,170,2024-05-11,3,62.73
3153,115,2024-05-11,5,59.71
3154,182,2024-05-11,5,42.7
3155,132,2024-05-11,2,99.12
3156,175,2024-05-11,8,88.78
3157,120,2024-05-11,5,76.21
3158,188,2024-05-11,7,56.05
3159,115,2024-05-11,7,48.9
3160,148,2024-05-11,5,22.57
3161,171,2024-05-11,8,34.05
3162,121,2024-05-11,9,78.53
3163,142,2024-05-11,4,48.11
3164,126,2024-05-11,4,88.82
3165,114,2024-05-11,8,19.05
3166,157,2024-05-11,1,53.29
3167,137,2024-05-11,4,66.46
3168,158,2024-05-11,6,54.1
3169,121,2024-05-12,4,89.48
3170,182,2024-05-12,6,99.01
3171,169,2024-05-12,5,16.0
3172,103,2024-05-12,9,17.35
3173,187,2024-05-12,9,17.38
3174,190,2024-05-12,4,69.71
3175,137,2024-05-12,4,40.4
3176,188,2024-05-12,8,74.66
3177,149,2024-05-12,4,43.52
3178,119,2024-05-12,2,64.62
3179,189,2024-05-12,2,78.14
3180,185,2024-05-12,1,57.08
3181,112,2024-05-12,5,56.25
3182,161,2024-05-12,6,13.38
3183,141,2024-05-12,9,44.02
3184,133,2024-05-12,5,56.85
3185,150,2024-05-12,6,48.89
3186,168,2024-05-12,6,90.57
3187,171,2024-05-12,3,91.12
3188,186,2024-05-12,4,83.08
3189,133,2024-05-12,1,40.65
3190,181,2024-05-12,4,73.14
3191,124,2024-05-12,1,42.55
3192,161,2024-05-12,5,27.1
3193,161,2024-05-13,8,37.58
3194,198,2024-05-13,8,11.74
3195,128,2024-05-13,5,36.52
3196,158,2024-05-13,2,48.77
3197,143,2024-05-13,6,95.77
3198,141,2024-05-13,1,34.77
3199,139,2024-05-13,7,90.73
3200,186,2024-05-13,4,26.74
3201,149,2024-05-13,5,23.14
3202,117,2024-05-13,6,54.3
3203,198,2024-05-13,1,68.89
3204,170,2024-05-13,9,9.21
3205,170,2024-05-13,4,26.0
3206,198,2024-05-13,8,48.29
3207,165,2024-05-13,5,36.45
3208,174,2024-05-13,8,72.7
3209,185,2024-05-13,1,53.56
3210,105,2024-05-13,8,20.23
3211,102,2024-05-13,4,89.97
3212,122,2024-05-13,2,32.83
3213,157,2024-05-13,6,74.46
3214,166,2024-05-13,2,79.09
3215,174,2024-05-13,5,96.5
3216,198,2024-05-13,2,52.36
3217,116,2024-05-14,3,63.5
3218,151,2024-05-14,6,36.81
3219,139,2024-05-14,1,69.43
3220,186,2024-05-14,6,49.02
3221,176,2024-05-14,3,46.58
3222,188,2024-05-14,7,86.27
3223,140,2024-05-14,2,9.77
3224,138,2024-05-14,6,88.79
3225,160,2024-05-14,8,85.95
3226,159,2024-05-14,1,53.1
3227,110,2024-05-14,9,51.57
3228,199,2024-05-14,5,39.37
3229,164,2024-05-14,5,99.45
3230,163,2024-05-14,5,15.56
3231,149,2024-05-14,6,61.07
3232,164,2024-05-14,2,69.76
3233,132,2024-05-14,6,93.76
3234,107,2024-05-14,4,79.12
3235,121,2024-05-14,8,66.17
3236,120,2024-05-14,9,16.1
3237,126,2024-05-14,9,40.5
3238,168,2024-05-14,8,18.19
3239,186,2024-05-14,3,88.72
3240,115,2024-05-14,4,76.21
3241,185,2024-05-15,1,76.97
3242,179,2024-05-15,9,66.96
3243,186,2024-05-15,5,53.17
3244,192,2024-05-15,6,19.25
3245,114,2024-05-15,3,36.32
3246,127,2024-05-15,8,18.01
3247,140,2024-05-15,7,73.87
3248,158,2024-05-15,1,20.22
3249,128,2024-05-15,5,71.7
3250,126,2024-05-15,9,70.76
3251,163,2024-05-15,6,48.63
3252,166,2024-05-15,8,17.85
3253,125,2024-05-15,1,34.91
3254,103,2024-05-15,7,35.41
3255,172,2024-05-15,3,71.54
3256,144,2024-05-15,9,15.81
3257,197,2024-05-15,6,83.76
3258,142,2024-05-15,5,77.3
3259,199,2024-05-15,8,22.7
3260,106,2024-05-15,8,73.32
3261,139,2024-05-15,3,68.51
3262,152,2024-05-15,2,76.07
3263,123,2024-05-15,2,22.95
3264,189,2024-05-15,5,19.97
3265,150,2024-05-16,7,27.47
3266,143,2024-05-16,8,39.76
3267,119,2024-05-16,8,80.4
3268,169,2024-05-16,8,75.1
3269,151,2024-05-16,3,92.92
3270,111,2024-05-16,2,10.57
3271,112,2024-05-16,4,6.1
3272,174,2024-05-16,1,71.42
3273,108,2024-05-16,3,31.53
3274,124,2024-05-16,9,36.74
3275,192,2024-05-16,7,56.95
3276,141,2024-05-16,7,14.73
3277,136,2024-05-16,1,66.06
3278,185,2024-05-16,7,35.89
3279,172,2024-05-16,7,65.11
3280,155,2024-05-16,4,84.23
3281,109,2024-05-16,7,21.26
3282,147,2024-05-16,8,93.43
3283,115,2024-05-16,3,55.42
3284,148,2024-05-16,2,92.68
3285,182,2024-05-16,7,24.73
3286,142,2024-05-16,5,62.43
3287,160,2024-05-16,5,43.37
3288,184,2024-05-16,5,78.55
3289,170,2024-05-17,7,62.56
3290,112,2024-05-17,9,51.98
3291,102,2024-05-17,8,91.73
3292,107,2024-05-17,6,40.83
3293,180,2024-05-17,7,25.9
3294,103,2024-05-17,9,62.77
3295,103,2024-05-17,6,64.28
3296,127,2024-05-17,1,46.71
3297,140,2024-05-17,4,51.23
3298,133,2024-05-17,8,96.16
3299,192,2024-05-17,7,74.61
3300,101,2024-05-17,3,15.51
3301,108,2024-05-17,3,25.15
3302,132,2024-05-17,3,97.68
3303,148,2024-05-17,1,74.01
3304,104,2024-05-17,1,91.93
3305,194,2024-05-17,6,33.87
3306,170,2024-05-17,1,75.48
3307,119,2024-05-17,5,72.83
3308,132,2024-05-17,4,33.0
3309,109,2024-05-17,5,57.33
3310,112,2024-05-17,7,64.6
3311,111,2024-05-17,6,50.71
3312,146,2024-05-17,9,83.58
3313,116,2024-05-18,6,84.12
3314,101,2024-05-18,9,85.81
3315,163,2024-05-18,4,81.33
3316,121,2024-05-18,1,51.37
3317,130,2024-05-18,1,41.24
3318,113,2024-05-18,7,83.98
3319,134,2024-05-18,3,51.57
3320,104,2024-05-18,2,28.41
3321,128,2024-05-18,6,53.2
3322,195,2024-05-18,6,18.48
3323,159,2024-05-18,7,70.7
3324,127,2024-05-18,5,36.91
3325,169,2024-05-18,8,29.76
3326,125,2024-05-18,7,95.87
3327,103,2024-05-18,2,78.8
3328,197,2024-05-18,1,79.77
3329,168,2024-05-18,9,64.25
3330,125,2024-05-18,5,84.72
3331,120,2024-05-18,5,77.12
3332,134,2024-05-18,4,61.88
3333,126,2024-05-18,2,96.31
3334,105,2024-05-18,5,23.2
3335,199,2024-05-18,2,94.62
3336,161,2024-05-18,7,43.14
3337,192,2024-05-19,9,55.2
3338,193,2024-05-19,9,16.66
3339,109,2024-05-19,6,56.31
3340,150,2024-05-19,1,63.06
3341,106,2024-05-19,6,99.78
3342,183,2024-05-19,5,97.64
3343,160,2024-05-19,4,96.81
3344,144,2024-05-19,6,38.1
3345,111,2024-05-19,6,99.17
3346,166,2024-05-19,6,48.27
3347,147,2024-05-19,2,85.92
3348,173,2024-05-19,7,25.55
3349,185,2024-05-19,4,53.05
3350,188,2024-05-19,9,96.77
3351,198,2024-05-19,2,94.97
3352,186,2024-05-19,5,69.95
3353,103,2024-05-19,4,80.79
3354,176,2024-05-19,9,21.76
3355,192,2024-05-19,4,73.56
3356,130,2024-05-19,8,63.71
3357,190,2024-05-19,8,13.7
3358,121,2024-05-19,6,15.75
3359,128,2024-05-19,6,15.3
3360,190,2024-05-19,8,73.81
3361,162,2024-05-20,9,18.46
3362,133,2024-05-20,5,49.43
3363,185,2024-05-20,1,38.91
3364,135,2024-05-20,1,57.3
3365,152,2024-05-20,2,72.12
3366,134,2024-05-20,5,70.05
3367,141,2024-05-20,4,53.97
3368,151,2024-05-20,1,49.11
3369,147,2024-05-20,4,42.79
3370,182,2024-05-20,4,86.88
3371,158,2024-05-20,4,36.43
3372,175,2024-05-20,1,29.64
3373,157,2024-05-20,9,75.61
3374,123,2024-05-20,3,39.18
3375,148,2024-05-20,4,85.46
3376,122,2024-05-20,5,36.15
3377,117,2024-05-20,7,71.68
3378,169,2024-05-20,6,9.29
3379,111,2024-05-20,5,41.63
3380,194,2024-05-20,8,37.61
3381,115,2024-05-20,1,82.58
3382,191,2024-05-20,7,96.87
3383,135,2024-05-20,6,48.78
3384,133,2024-05-20,5,83.36
3385,184,2024-05-21,7,71.47
3386,116,2024-05-21,3,96.9
3387,134,2024-05-21,1,82.06
3388,166,2024-05-21,9,12.36
3389,199,2024-05-21,2,72.76
